id,name,type,cuisine,phone,website,capacity,stars,meta_name_com,meta_code_com,meta_name_dep,meta_code_dep,meta_geo_point
3989,Osaka,restaurant,"japanese,sushi",+33 2 98 43 05 96,https://www.osaka29.com/,,,Brest,29019,Finistère,29,"48.3979931732497, -4.47391453719874"
4004,Ty Liline,bar,"sandwich,salad",,,,,Locmaria,56114,Morbihan,56,"47.2936286474627, -3.08138965185694"
4008,L'Eden,bar,,,,,,Plussulien,22244,Côtes-d'Armor,22,"48.2823085764008, -3.06995120387217"
4011,Box a piz,fast_food,pizza,,,,,Carnac,56034,Morbihan,56,"47.5731667946801, -3.07599690299315"
4048,Kafeenn Restaurant,restaurant,"international,burger",,,,,Bénodet,29006,Finistère,29,"47.8718778748546, -4.10544372675818"
4077,Le Relais,cafe,,,,,,Saint-Gilles,35275,Ille-et-Vilaine,35,"48.1557512262123, -1.82829697143524"
4159,Les Ribines Brasserie,restaurant,french,,,,,Cherrueix,35078,Ille-et-Vilaine,35,"48.6056595182393, -1.71066467174589"
4161,Crêperie Ty Malou,restaurant,,,,,,La Trinité-sur-Mer,56258,Morbihan,56,"47.5862735766725, -3.02708472611928"
4166,Crêp' Délice,restaurant,crepe,+33 2 97 88 43 39,,,,Hennebont,56083,Morbihan,56,"47.8039619956486, -3.27931211822636"
4168,Crêperie Saint-Géron,restaurant,crepe,+33 2 9736 20 57,,,,Hennebont,56083,Morbihan,56,"47.8045860283398, -3.27893074163197"
4177,Château de Rimaison,restaurant,crepe,+33 2 97 50 98 89,,,,Pluvigner,56177,Morbihan,56,"47.7709180187676, -3.01738862434718"
4205,Crêperie La Marie-Cêcile,restaurant,crepe,,,,,Saint-Malo,35288,Ille-et-Vilaine,35,"48.6812964713726, -1.96767268232799"
4214,Nitakula,restaurant,african,,https://nitakula.com/,,,Rennes,35238,Ille-et-Vilaine,35,"48.10838844414, -1.70452643641386"
4247,Goji,fast_food,,,,,,Cesson-Sévigné,35051,Ille-et-Vilaine,35,"48.1308820356774, -1.62550705007394"
4248,La P‘tite Cale,cafe,,,,,,Arzon,56005,Morbihan,56,"47.5605883240447, -2.87672545312699"
4289,Soon,restaurant,sandwich,,,,,Quimper,29232,Finistère,29,"48.0180442684223, -4.08412460749344"
4310,Café d'Arvor,cafe,,,,,,Fouesnant,29058,Finistère,29,"47.895343431884, -4.0103033422256"
4312,L'Arret Galettes,restaurant,"crepe,organic",+33 6 51 58 98 66,,,,Saint-Brieuc,22278,Côtes-d'Armor,22,"48.5120132917664, -2.74948103833535"
4313,Hippocampe Ouessant,cafe,,,,,,Ouessant,29155,Finistère,29,"48.4570310244333, -5.09610262303551"
4319,Le Pouss Pouss,fast_food,,,,,,Lorient,56121,Morbihan,56,"47.7537818882816, -3.36610110971296"
4331,Les Embruns,cafe,Rhumerie,,,,,Landéda,29101,Finistère,29,"48.5936323253756, -4.55768537299065"
4335,La Taverne,restaurant,,,,,,Saint-Brieuc,22278,Côtes-d'Armor,22,"48.5118745712689, -2.75880498360655"
4375,L'Écluse tropicale,restaurant,brazilian,+33950944317,,,,Saint-Médard-sur-Ille,35296,Ille-et-Vilaine,35,"48.2724050225252, -1.66389834590348"
4382,Les Bouchons,restaurant,regional,+33 6 38 71 10 72,https://www.lesbouchons.net,,,Audierne,29003,Finistère,29,"48.0238520891313, -4.53831756078469"
4407,Moustache,ice_cream,,,,,,Saint-Suliac,35314,Ille-et-Vilaine,35,"48.5683618931359, -1.97360656686064"
4448,Ryoko,restaurant,japanese,,https://www.ryoko.fr/,,,Vannes,56260,Morbihan,56,"47.6598943468164, -2.75453851107218"
4459,La Marinière,restaurant,seafood,,,,,Saint-Cast-le-Guildo,22282,Côtes-d'Armor,22,"48.6347160561425, -2.25635246842248"
4489,La Table de Léon,restaurant,,,,,,La Bazouge-du-Désert,35018,Ille-et-Vilaine,35,"48.4439569318633, -1.10613222675383"
4501,Mad Atao,restaurant,crepe,,,,,Paimpol,22162,Côtes-d'Armor,22,"48.7796267567959, -3.04574485424027"
4505,La Comida,fast_food,mexican,,,,,Vannes,56260,Morbihan,56,"47.6557549439342, -2.75640524472797"
4507,Le Century,bar,,,,,,Dinan,22050,Côtes-d'Armor,22,"48.4546102469778, -2.04887857192975"
4514,Crêpes & Coquillages,restaurant,,+33 290 102633,,,,Cancale,35049,Ille-et-Vilaine,35,"48.6710282208899, -1.8550189816666"
4518,Breizh Cook'In,restaurant,french,+33 2 98 70 67 87,,,,Audierne,29003,Finistère,29,"48.0245032791888, -4.5363007072431"
4519,Grain noir,restaurant,crepe,+33 2 23 17 56 79,,,,Saint-Malo,35288,Ille-et-Vilaine,35,"48.6481943240836, -2.02479275406549"
4545,Le Havana Café,bar,,,,,,Saint-Méen-le-Grand,35297,Ille-et-Vilaine,35,"48.1888556366151, -2.19095057343534"
4562,Le jardin gourmand,restaurant,,+33297641724,tromad.com,,,Lorient,56121,Morbihan,56,"47.7575313650283, -3.36715697805573"
4565,Ty Jeanne,restaurant,french,+33 6 38 46 68 14,https://ty-jeanne.metro.rest,,,Carnac,56034,Morbihan,56,"47.5837242208223, -3.0790360134458"
4572,L'antidote,restaurant,,,,,,Vannes,56260,Morbihan,56,"47.6585562597938, -2.75680564824256"
4611,La Guitoune,restaurant,,,,,,Binic-Étables-sur-Mer,22055,Côtes-d'Armor,22,"48.6030077355323, -2.81900523712227"
4672,Le Petit Baigneur,ice_cream,,,,,,Ploemeur,56162,Morbihan,56,"47.738094150664, -3.50132752707771"
4682,Les Cabanes de Port-Ma,restaurant,,,,,,Névez,29153,Finistère,29,"47.8014411382691, -3.74627355989796"
4701,Tomo Sushi,fast_food,"sushi,japanese",,,,,Rennes,35238,Ille-et-Vilaine,35,"48.1306215261268, -1.63315402797721"
4706,Au Large - Chez Natacha,restaurant,,,,,,Cancale,35049,Ille-et-Vilaine,35,"48.7010110429128, -1.85012545895583"
4785,Le stop,cafe,,,,,,Val d'Anast,35168,Ille-et-Vilaine,35,"47.9360954907423, -2.00811796353017"
4791,Zephyr,pub,,,,,,Saint-Pierre-Quiberon,56234,Morbihan,56,"47.5075398455927, -3.12801717338283"
4806,La Boîte à Crêpes,fast_food,crepe,,,,,Quiberon,56186,Morbihan,56,"47.483315474869, -3.11906806682154"
4828,Au Bâton Bouillie,restaurant,crepe,,,,,Gâvres,56062,Morbihan,56,"47.6959424816138, -3.34694485674311"
4857,Baradoz,pub,,+33296720573,,,,Erquy,22054,Côtes-d'Armor,22,"48.6363018284039, -2.47185136665161"
4859,Camping du vieux moulin,restaurant,,+33296723423,,,,Erquy,22054,Côtes-d'Armor,22,"48.6382203622213, -2.44743974421098"
4861,Bar Le Fréhel,pub,,+33 2 96 72 41 45,,,,Erquy,22054,Côtes-d'Armor,22,"48.6291345468193, -2.46548338335359"
4863,La Forge,restaurant,,+33296724072,,,,Erquy,22054,Côtes-d'Armor,22,"48.5972763577803, -2.47415773112883"
4865,Le Gwenn Ha Du,pub,,+33296636849,,,,Erquy,22054,Côtes-d'Armor,22,"48.6386834623717, -2.43061282213307"
4871,Le Dauphin,restaurant,seafood,,,,,Saint-Alban,22273,Côtes-d'Armor,22,"48.5569471659371, -2.54374923659822"
4874,O'ty café,fast_food,"burger,tacos",,,,,Carhaix-Plouguer,29024,Finistère,29,"48.2774682787752, -3.5580790465327"
4883,Le Poisson d'Avril,restaurant,regional,,,,2.0,Guilvinec,29072,Finistère,29,"47.7933181520847, -4.28628546702157"
4888,La Crémaillère,restaurant,,,,,,Perros-Guirec,22168,Côtes-d'Armor,22,"48.8140401690173, -3.44409832296088"
4893,Chez Camille et Margaux,restaurant,regional,,,,,Lamballe-Armor,22093,Côtes-d'Armor,22,"48.4676175357795, -2.51715194908607"
4909,La Cigogne,bar,,,,,,Saint-Brieuc,22278,Côtes-d'Armor,22,"48.5143122801689, -2.7632880445189"
4917,L'instant T,cafe,"ice_cream,regional,tea",,https://www.facebook.com/people/Linstant-T/100057266416989/,,,Clohars-Carnoët,29031,Finistère,29,"47.7678903915224, -3.54509715489755"
4948,Café du Port,restaurant,fish,,https://www.lecafeduport.fr,,,Combrit,29037,Finistère,29,"47.8741430841872, -4.12084614439175"
4958,Au eRDeVen de la Pizz,fast_food,"pizza,pâtes,panini,burger,sandwich",+33 2 97 56 96 70,http://www.aurdvdelapizz.fr/,,,Erdeven,56054,Morbihan,56,"47.647718898839, -3.1592346457736"
4966,Self du Lycée de Kerneuzec,restaurant,regional,,http://lyceedekerneuzec.fr,,,Quimperlé,29233,Finistère,29,"47.8831475917817, -3.55533704112962"
4969,Le Pizzaiol,restaurant,pizza,,,,,Pleuven,29161,Finistère,29,"47.9306562056258, -4.07051106069874"
4976,Le Lomener,pub,,,,,,Ploemeur,56162,Morbihan,56,"47.7018153458913, -3.43222745259141"
4983,L'Aventure,pub,,+33 2 99 79 37 44,https://www.bar-laventure.fr/,,,Rennes,35238,Ille-et-Vilaine,35,"48.1128376421635, -1.68096281111733"
4986,Le Breizh Izel,cafe,,+33296729841,,,,Pléneuf-Val-André,22186,Côtes-d'Armor,22,"48.5900666637656, -2.55347962035427"
4987,Auberge du Manoir,restaurant,,,http://www.auberge-du-manoir.pays-de-matignon.net/,,,Saint-Pôtan,22323,Côtes-d'Armor,22,"48.5588469242914, -2.29071642741519"
4992,Le péché gourmand,restaurant,pizza,,,,,Carnac,56034,Morbihan,56,"47.5731819506248, -3.07422314444188"
4999,L'Omnibus,cafe,,,,,,Guipry-Messac,35176,Ille-et-Vilaine,35,"47.8228556945837, -1.81648016736264"
5007,L'arche Gourmande,restaurant,,,,,,Saint-Jacut-de-la-Mer,22302,Côtes-d'Armor,22,"48.6010160662591, -2.18718839270072"
5064,Le Café des Chasseurs,bar,,,,,,Lannion,22113,Côtes-d'Armor,22,"48.7435637979678, -3.40379958828562"
5080,Le Relais de la Rance,restaurant,,,,,,Quédillac,35234,Ille-et-Vilaine,35,"48.2496956974994, -2.14140217630083"
5082,L'éphémère,restaurant,"french,pizza",+33 6 17 48 55 44,https://lephemere-poullan.fr/,,,Poullan-sur-Mer,29226,Finistère,29,"48.0822673918647, -4.40700328448801"
5093,Le Cafe Creme,pub,,,,,,Le Relecq-Kerhuon,29235,Finistère,29,"48.3998062627252, -4.41896361818351"
5094,Le Poelon,pub,,,,,,Guipavas,29075,Finistère,29,"48.4353900400867, -4.39892533754272"
5097,Restaurant Les Embruns,restaurant,,+33 2 96 41 41 66,https://m.facebook.com/publesembruns22240/,,,Fréhel,22179,Côtes-d'Armor,22,"48.640007635435, -2.40481416235531"
5098,Restaurant de Diane,restaurant,,,,,,Fréhel,22179,Côtes-d'Armor,22,"48.6384750882588, -2.40604630212181"
5164,Burger King,fast_food,burger,+33 2 30 62 00 07,,,,Langueux,22106,Côtes-d'Armor,22,"48.4962014284386, -2.72556154112852"
5185,Le Petit Baigneur,restaurant,,,,,,Ploemeur,56162,Morbihan,56,"47.737959369661, -3.50116793564129"
5200,Café de la Paix,cafe,,,,,,Moncontour,22153,Côtes-d'Armor,22,"48.3610756674552, -2.63336795859621"
5233,Ty Flo,restaurant,,,,,,Rosporden,29241,Finistère,29,"47.9604875833485, -3.8399049504022"
5289,Les terrasses d'Arradon,restaurant,,+33953323331,,,,Arradon,56003,Morbihan,56,"47.6276044465167, -2.82290295789251"
5291,Vivant,restaurant,regional,+33638446006,https://www.arradon-timonerie.fr/,,,Arradon,56003,Morbihan,56,"47.6270926627709, -2.82339417065262"
5302,Bibim Coréen,restaurant,korean,+33 9 88 31 33 79,https://bibimcoreen.com/,,,Brest,29019,Finistère,29,"48.387402890047, -4.48939331397025"
5305,McDonald's,fast_food,burger,+33 2 97 48 66 06,https://www.mcdonalds.fr/restaurants/mcdonalds-ambon/1093,,,Ambon,56002,Morbihan,56,"47.5599097487198, -2.50434245294422"
5306,La Buvette,pub,,,,,,Le Relecq-Kerhuon,29235,Finistère,29,"48.4031676573549, -4.39217606146934"
5307,Pizza-Braises,restaurant,,,,,,Theix-Noyalo,56251,Morbihan,56,"47.6294271263431, -2.65085061663039"
5308,Bar de la Station,pub,,,,,,Guipavas,29075,Finistère,29,"48.4141074659198, -4.44383356308964"
5309,Courtepaille,restaurant,french,+33 2 97 68 84 77,https://restaurants-grill.courtepaille.com/fr/s/restaurants-grillades/vannes/251,,,Theix-Noyalo,56251,Morbihan,56,"47.6470171739043, -2.70394480712929"
5310,Le Saphir Thaï Express,restaurant,thai,,,,,Brest,29019,Finistère,29,"48.3822385480448, -4.48763194083736"
5312,Le Bretagne,pub,,,,,,Plougastel-Daoulas,29189,Finistère,29,"48.3745388479705, -4.36922750022768"
5319,Le Rabelais,restaurant,,,,,,Guilvinec,29072,Finistère,29,"47.7965925425594, -4.28041545259109"
5323,La Couscousserie,restaurant,mediterranean,+33298954650,,,,Quimper,29232,Finistère,29,"47.995579929727, -4.09704807726345"
5342,Sapa,restaurant,,,,,,Auray,56007,Morbihan,56,"47.6671763594031, -2.98478191147475"
5355,Auberge des Glazicks,restaurant,french,,https://www.aubergedesglazick.com/site/,,,Plomodiern,29172,Finistère,29,"48.1806035972728, -4.23441114912079"
5357,Bar Restaurant Tabac - Kroaz Torret,restaurant,,,,,,Botmeur,29013,Finistère,29,"48.382367226757, -3.94358763813238"
5381,Moulin de Coetdiquel,restaurant,,,,,,Bubry,56026,Morbihan,56,"47.96298084467, -3.18283420080659"
5442,La Cité d'Ys,pub,,+33 2 99 78 24 84,,,,Rennes,35238,Ille-et-Vilaine,35,"48.1086653822209, -1.67726966076003"
5522,Atelier du Chateau,ice_cream,,,,,,Auray,56007,Morbihan,56,"47.6663896512237, -2.98220768125216"
5564,Chez Pop's,cafe,"coffee_shop,french,tea",,,,,Lorient,56121,Morbihan,56,"47.7504526801602, -3.36088371026358"
5575,Le Triskell,bar,,,,,,Guer,56075,Morbihan,56,"47.9023350287781, -2.12020043749027"
5628,L'Escale Gourmande,restaurant,regional,,,50.0,,Pleumeur-Bodou,22198,Côtes-d'Armor,22,"48.7722999675939, -3.51763410060664"
5658,Hôtel Antinéa,restaurant,french,,https://www.antineahotel.com/hotel-antinea/,,,Saint-Malo,35288,Ille-et-Vilaine,35,"48.6558871133913, -2.005268572329"
5666,Cafétéria de l'Ereve,cafe,,,,,,Rennes,35238,Ille-et-Vilaine,35,"48.1189391525491, -1.70150763374426"
5698,Le Relais Breton,restaurant,,,,,,Taden,22339,Côtes-d'Armor,22,"48.4630568143395, -2.05791063936994"
5714,Gourmet Wok,restaurant,chinese,+33 2 99192880,https://www.restaurant-asiatique-saintjouandesguerets.fr/,,,Saint-Jouan-des-Guérets,35284,Ille-et-Vilaine,35,"48.6003934724116, -1.96977158312383"
5725,Le Vieux Puits,restaurant,,,,,,Meslan,56131,Morbihan,56,"47.9946548190737, -3.43146042463198"
5726,Le Bistrot de Louis,restaurant,french,,,,,Quimper,29232,Finistère,29,"48.0094425917476, -4.09622556110503"
5783,Snack,fast_food,,,,,,Pont-Aven,29217,Finistère,29,"47.8455112616939, -3.78875524132084"
5793,Restaurant du Puits,restaurant,french,+33 2 98 25 27 41,,,,Guissény,29077,Finistère,29,"48.6343580967913, -4.41003938097192"
5804,Le Bacchus,cafe,,+33 2 99 78 39 93,https://www.le-bacchus.com,,,Rennes,35238,Ille-et-Vilaine,35,"48.1085290210971, -1.69754082078048"
5808,Le Tidi,restaurant,french,,https://www.facebook.com/p/tidi-100045070191157/,,,Telgruc-sur-Mer,29280,Finistère,29,"48.2167538793188, -4.37484832067679"
5817,La taverne,restaurant,french,,,,,Sarzeau,56240,Morbihan,56,"47.5267232559289, -2.77014502804806"
5835,Pitaya,fast_food,thai,,,,,Cesson-Sévigné,35051,Ille-et-Vilaine,35,"48.1121731359733, -1.58983526318379"
5853,La belle givrée,ice_cream,,,,,,Crozon,29042,Finistère,29,"48.226286533979, -4.50416834615129"
5873,Le Bon Vallon,restaurant,,,,,,Guénin,56074,Morbihan,56,"47.8956385802115, -2.94546606781925"
5900,La Grande Plage,restaurant,,,,,,Port-Louis,56181,Morbihan,56,"47.7079753472601, -3.36081067554877"
5920,Bella Squadra,restaurant,pizza,+33 2 97 41 01 95,,,,Grand-Champ,56067,Morbihan,56,"47.7528237529299, -2.84070422423883"
5936,Bar la Forge,bar,,,,,,Ploërdut,56163,Morbihan,56,"48.08832635685, -3.28349972549974"
5937,Cocori'breizh,restaurant,,,,,,Plédran,22176,Côtes-d'Armor,22,"48.4499767180386, -2.69978332448305"
5993,Le pont du secret,restaurant,french,+33256496061,,,,Paimpont,35211,Ille-et-Vilaine,35,"47.9822882429506, -2.14210905600521"
6011,Gourmandise et Compagnie,restaurant,crepe,,,,,Riantec,56193,Morbihan,56,"47.7102528210829, -3.31090795369602"
6035,La Boulotte,fast_food,,,,,,Trébeurden,22343,Côtes-d'Armor,22,"48.7729705198478, -3.584201415411"
6058,Café Gloutons,cafe,,,,,,Dinan,22050,Côtes-d'Armor,22,"48.4419003481006, -2.03814814330605"
6064,L'Académie,bar,,,,,,Lorient,56121,Morbihan,56,"47.745367882419, -3.37208595621692"
6065,Restaurant Parcabout,restaurant,,+33 7 69 39 63 13,https://www.parcaboutgroix.com/,,,Groix,56069,Morbihan,56,"47.6347406744878, -3.45008794714966"
6136,Chez Titi,bar,,+33 2 99 17 82 94,,,,Chauvigné,35075,Ille-et-Vilaine,35,"48.3761370254487, -1.46002162697667"
6144,Ace Sushi,restaurant,sushi,+33 7 68 99 26 56;+33 9 80 54 35 38,https://acesushi.fr/,,,Saint-Brieuc,22278,Côtes-d'Armor,22,"48.5103225780773, -2.75609771270052"
6260,Fromentine et Sarrasin,restaurant,crepe,+33 6 59 52 45 02,,,,Douarnenez,29046,Finistère,29,"48.0961048488583, -4.34449501853356"
6268,Le Pommeret,restaurant,,,,,,Bréal-sous-Montfort,35037,Ille-et-Vilaine,35,"48.056259041371, -1.87111307395006"
6300,Salon de thé Le Derf,cafe,,,,,,Vitré,35360,Ille-et-Vilaine,35,"48.1235557493896, -1.21019196209141"
6319,B-Chef,fast_food,burger,,http://www.bchef.fr/,,,Vannes,56260,Morbihan,56,"47.6588935475775, -2.75612595971421"
6338,Entre Nous,restaurant,Bar à tapas,+33298927356,https://www.entrenous.bzh/,,,Guilvinec,29072,Finistère,29,"47.7946901858151, -4.28232124591565"
6341,Bar Tabac la Source,bar,,,,,,Plévin,22202,Côtes-d'Armor,22,"48.2259821870748, -3.50402130311963"
6353,El Bahia,restaurant,,,,,,Gévezé,35120,Ille-et-Vilaine,35,"48.2211457451246, -1.79024547796038"
6371,Paul Germain,restaurant,,,,,,Brest,29019,Finistère,29,"48.3876375833359, -4.48856920525023"
6396,Le Baradoz,cafe,,,,,,Ploemeur,56162,Morbihan,56,"47.7019079659214, -3.43218051393362"
6418,Bistrot des Délices,cafe,,,,,,Paimpol,22162,Côtes-d'Armor,22,"48.7788389417166, -3.04524931612465"
6427,Le Paddock,bar,,,,,,Rostrenen,22266,Côtes-d'Armor,22,"48.2372964990736, -3.3190735199486"
6433,Le Reviens Y,restaurant,,,,,,Redon,35236,Ille-et-Vilaine,35,"47.6511948533317, -2.08826471584695"
6442,La cantine dea matelots,pub,,+33973880210,,,,Port-Louis,56181,Morbihan,56,"47.7107527177881, -3.35723691183085"
6481,Crêperie du Roy,restaurant,crepe,,,,,Liffré,35152,Ille-et-Vilaine,35,"48.214168565104, -1.50647740330652"
6486,Ferme Auberge Romillé,restaurant,"traditional,regional,bretonne",,,,,Romillé,35245,Ille-et-Vilaine,35,"48.2144721576369, -1.8461186577818"
6539,Bar-Tabac La maison Rouge,bar,,+33 2 98 96 04 15,,,,Quimperlé,29233,Finistère,29,"47.8837703705343, -3.55109583154174"
6547,La marmite,restaurant,french,,,,,Brest,29019,Finistère,29,"48.3964947404194, -4.47823633029404"
6570,L'escale des Bouchots,restaurant,seafood,+33299586444,http://www.lescaledesbouchots.com/,,,Hirel,35132,Ille-et-Vilaine,35,"48.6103222871557, -1.82594852980409"
6592,Shish Mahal,restaurant,"indian,pakistani",+33 2 29 61 69 54,,,,Landerneau,29103,Finistère,29,"48.4499907286818, -4.25272851766641"
6628,L'Entracte,restaurant,,+33 2 99 75 00 94,https://lentracte-vitré.com/,,,Vitré,35360,Ille-et-Vilaine,35,"48.1239540574284, -1.21673143912835"
6661,Café des Landes,cafe,,,,,,Saint-Just,35285,Ille-et-Vilaine,35,"47.7659216501049, -1.96199704423211"
6684,Bar Restaurant de la Mer,restaurant,,,,,,Le Vivier-sur-Mer,35361,Ille-et-Vilaine,35,"48.6021119615401, -1.76893675225557"
6712,Pizza Maison,fast_food,pizza,+33 6 42 34 94 17,,,,Bruz,35047,Ille-et-Vilaine,35,"48.0219281908959, -1.7501446091596"
6737,Rotisserie Friterie,restaurant,,,,,,Redon,35236,Ille-et-Vilaine,35,"47.6493885531978, -2.08491505588171"
6764,La rôtisserie de Jeanne,fast_food,chicken,,,,,Vannes,56260,Morbihan,56,"47.6557494956971, -2.75801457013728"
6772,Rennes-Kaboul,restaurant,afghan,,,,,Rennes,35238,Ille-et-Vilaine,35,"48.1168769651219, -1.67807021633215"
6792,Pizzeria Les Chas Du,restaurant,"pizza,burger,kebab",+33 7 88 31 15 54,https://pizzeria-les-chas-du-restaurant-moustoir-ac.eatbu.com/?lang=fr,,,Moustoir-Ac,56141,Morbihan,56,"47.8550779425049, -2.8362547747582"
6941,Made in Erquy,fast_food,,,,,,Erquy,22054,Côtes-d'Armor,22,"48.6293601876527, -2.465558401387"
7016,La Catrina,bar,,,https://www.instagram.com/la.catrina.brest/,,,Brest,29019,Finistère,29,"48.3853288719258, -4.48784073404542"
7022,Le Newport,restaurant,,,,,,Arzal,56004,Morbihan,56,"47.5002645212762, -2.38026306504588"
7023,Ô P'tit Bistrot,restaurant,,,,,,Arzal,56004,Morbihan,56,"47.5004393677764, -2.38022677140515"
7058,Le Triskell,restaurant,"crepe,pizza,ouvrier",,,,,Lampaul-Plouarzel,29098,Finistère,29,"48.4657946394774, -4.75978596663495"
7060,Sushi Shop,fast_food,sushi,,,,,Rennes,35238,Ille-et-Vilaine,35,"48.10926795724, -1.68029980257631"
7085,Le Petit Bouchon,restaurant,regional,+33 2 99 74 52 01,https://www.lepetitbouchon.com/,,,Vitré,35360,Ille-et-Vilaine,35,"48.1302801312105, -1.21815653030592"
7091,Marius,restaurant,"italian,pizza",+33 2 99 35 59 35,https://www.brasserie-pizzeria-marius.fr,,,Saint-Jacques-de-la-Lande,35281,Ille-et-Vilaine,35,"48.089031025494, -1.7058149025697"
7112,À l'abri du Kraken,restaurant,,,,,,Camaret-sur-Mer,29022,Finistère,29,"48.2790798672983, -4.59772605972665"
7149,V & B,bar,,,,,,Lécousse,35150,Ille-et-Vilaine,35,"48.352298394882, -1.22418763870286"
7154,Bar du golf,cafe,,,,,,Locmariaquer,56116,Morbihan,56,"47.5672844588519, -2.93739031553562"
7203,Territòrio,restaurant,,,,,,Rennes,35238,Ille-et-Vilaine,35,"48.1050978765921, -1.67249365233178"
7229,O'Tacos,fast_food,,,,,,Lanester,56098,Morbihan,56,"47.7754222245101, -3.34134063908945"
7264,Ty Blomen,restaurant,,,,,,Le Faouët,56057,Morbihan,56,"48.0359596353202, -3.48138590638431"
7322,Best'of Grill,fast_food,"kebab,chicken,burger",,,,,Brest,29019,Finistère,29,"48.3881133722629, -4.48232976379725"
7326,Buffalo Grill,restaurant,steak_house,+33 2 99 13 04 66,,,,La Mézière,35177,Ille-et-Vilaine,35,"48.2030372518955, -1.72970831692301"
7330,La Chouette Bleue,bar,sandwich,,,,,Huelgoat,29081,Finistère,29,"48.3650199396315, -3.74619636256972"
7339,L'Éden,restaurant,french,+33297464262,,,,Vannes,56260,Morbihan,56,"47.6552618365705, -2.76221415508431"
7354,Chez Jeannette,cafe,,,,,,Île-aux-Moines,56087,Morbihan,56,"47.6013700548403, -2.85398082358955"
7363,Le Saf,bar,,,,,,Plouzévédé,29213,Finistère,29,"48.605901587603, -4.11273447377656"
